ID;FECHAVENTA;PRODUCTOCOMPRADO;CANALVENTA;IMPORTE
6469180;16/5/2017 0:00;VP Informe;WEB;22
6479059;16/5/2017 0:00;VP Informe;WEB;15
6502344;29/5/2017 0:00;VP Informe;WEB;22
6500105;30/5/2017 0:00;Plan;CALLCENTER;414
6326580;30/5/2017 0:00;VP Informe;WEB;22
6389279;6/4/2017 0:00;VP Informe;WEB;22
6413356;6/4/2017 0:00;VP Informe;WEB;15
6388348;6/4/2017 0:00;VP Informe;WEB;18
6414304;6/4/2017 0:00;VP Informe;WEB;22
6328221;7/4/2017 0:00;VP Informe;WEB;35
6412576;8/4/2017 0:00;VP Informe;WEB;35
6416805;8/4/2017 0:00;VP Informe;WEB;22
6315699;1/5/2017 0:00;VP Informe;WEB;35
6450607;2/5/2017 0:00;VP Informe;WEB;22
6451436;2/5/2017 0:00;Plan;WEB;252
6453838;17/5/2017 0:00;VP Informe;WEB;18
6479628;17/5/2017 0:00;VP Informe;WEB;22
6480143;17/5/2017 0:00;VP Informe;WEB;22
6420726;17/5/2017 0:00;VP Informe;WEB;22
6481195;17/5/2017 0:00;VP Informe;WEB;22
6476246;17/5/2017 0:00;VP Informe;WEB;22
6396256;17/5/2017 0:00;VP Informe;WEB;35
6380549;17/5/2017 0:00;VP Informe;WEB;50
6504505;30/5/2017 0:00;VP Informe;WEB;50
6497823;30/5/2017 0:00;VP Informe;WEB;15
6505397;31/5/2017 0:00;VP Informe;WEB;22
6497379;31/5/2017 0:00;VP Informe;WEB;22
6505540;31/5/2017 0:00;VP Informe;WEB;15
6506775;1/6/2017 0:00;VP Informe;WEB;22
6506775;1/6/2017 0:00;VP Informe;WEB;22
6417019;8/4/2017 0:00;VP Informe;WEB;15
6417005;8/4/2017 0:00;Plan;WEB;252
6385679;8/4/2017 0:00;VP Informe;WEB;22
6417019;10/4/2017 0:00;VP Informe;WEB;22
6418986;10/4/2017 0:00;Bono;CALLCENTER;1000
6443044;3/5/2017 0:00;VP Informe;WEB;22
6453426;3/5/2017 0:00;VP Informe;WEB;22
6388390;3/5/2017 0:00;VP Informe;WEB;22
6453719;18/5/2017 0:00;VP Informe;WEB;50
6483809;18/5/2017 0:00;VP Informe;WEB;15
6461327;19/5/2017 0:00;VP Informe;WEB;22
6461327;19/5/2017 0:00;VP Informe;WEB;35
6445192;19/5/2017 0:00;VP Informe;WEB;22
6480867;19/5/2017 0:00;VP Informe;WEB;22
6328221;22/3/2017 0:00;VP Informe;WEB;15
6328221;22/3/2017 0:00;VP Informe;WEB;35
6420627;11/4/2017 0:00;VP Informe;WEB;50
6420726;11/4/2017 0:00;VP Informe;WEB;35
6420950;11/4/2017 0:00;VP Informe;WEB;22
6421232;12/4/2017 0:00;VP Informe;WEB;22
6420627;12/4/2017 0:00;VP Informe;WEB;35
6421791;12/4/2017 0:00;VP Informe;WEB;15
6421184;12/4/2017 0:00;VP Informe;WEB;70
6421853;12/4/2017 0:00;Bono;WEB;100
6421996;12/4/2017 0:00;VP Informe;WEB;22
6421996;12/4/2017 0:00;VP Informe;WEB;15
6421996;12/4/2017 0:00;VP Informe;WEB;22
6422186;12/4/2017 0:00;VP Informe;WEB;70
6404138;15/4/2017 0:00;VP Informe;WEB;22
6388390;3/5/2017 0:00;VP Informe;WEB;70
6453710;3/5/2017 0:00;VP Informe;WEB;15
6425865;3/5/2017 0:00;VP Informe;WEB;9
6486814;20/5/2017 0:00;VP Informe;WEB;22
6487327;20/5/2017 0:00;VP Informe;WEB;22
6488305;22/5/2017 0:00;VP Informe;WEB;22
6488305;22/5/2017 0:00;VP Informe;WEB;22
6488305;22/5/2017 0:00;VP Informe;WEB;22
6488305;22/5/2017 0:00;VP Informe;WEB;22
6488677;22/5/2017 0:00;VP Informe;WEB;110
6391585;22/3/2017 0:00;VP Informe;WEB;22
6391411;22/3/2017 0:00;VP Informe;WEB;22
6379669;22/3/2017 0:00;VP Informe;WEB;22
6391877;22/3/2017 0:00;VP Informe;WEB;50
6391531;23/3/2017 0:00;Plan;CALLCENTER;252
6330645;23/3/2017 0:00;VP Informe;WEB;22
6392344;23/3/2017 0:00;VP Informe;WEB;22
6404138;15/4/2017 0:00;VP Informe;WEB;22
6423661;15/4/2017 0:00;VP Informe;WEB;22
6423786;15/4/2017 0:00;VP Informe;WEB;22
6421021;16/4/2017 0:00;VP Informe;WEB;22
6371831;17/4/2017 0:00;Plan;CALLCENTER;275
6424562;17/4/2017 0:00;VP Informe;WEB;15
6424020;17/4/2017 0:00;VP Informe;WEB;22
6454339;3/5/2017 0:00;VP Informe;WEB;22
6398524;3/5/2017 0:00;VP Informe;WEB;15
6454089;3/5/2017 0:00;VP Informe;WEB;70
6389279;4/5/2017 0:00;VP Informe;WEB;22
6455480;4/5/2017 0:00;VP Informe;WEB;22
6455651;4/5/2017 0:00;VP Informe;WEB;50
6455713;4/5/2017 0:00;VP Informe;CALLCENTER;70
6437821;4/5/2017 0:00;VP Informe;WEB;22
6456011;4/5/2017 0:00;VP Informe;WEB;15
6455991;4/5/2017 0:00;VP Informe;WEB;22
6456011;4/5/2017 0:00;VP Informe;WEB;15
6456011;4/5/2017 0:00;VP Informe;WEB;22
6421232;4/5/2017 0:00;Bono;CALLCENTER;300
6482940;22/5/2017 0:00;VP Informe;WEB;88
6427539;22/5/2017 0:00;VP Informe;CALLCENTER;22
6389279;22/5/2017 0:00;VP Informe;WEB;22
6490338;22/5/2017 0:00;VP Informe;WEB;22
6452570;22/5/2017 0:00;VP Informe;WEB;22
6644268;29/8/2017 0:00;VP Informe;CALLCENTER;50
6637416;29/8/2017 0:00;VP Informe;WEB;22
6637416;29/8/2017 0:00;VP Informe;WEB;22
6637127;29/8/2017 0:00;VP Informe;WEB;35
6645360;29/8/2017 0:00;VP Informe;WEB;15
6647902;29/8/2017 0:00;VP Informe;WEB;15
6620812;29/8/2017 0:00;VP Informe;WEB;22
6620812;29/8/2017 0:00;VP Informe;WEB;22
6649001;29/8/2017 0:00;VP Informe;WEB;22
6497468;30/8/2017 0:00;VP Informe;WEB;15
6649372;30/8/2017 0:00;VP Informe;WEB;15
6466604;30/8/2017 0:00;Bono;CALLCENTER;300
6551206;27/6/2017 0:00;VP Informe;WEB;22
6549101;27/6/2017 0:00;VP Informe;WEB;22
6517674;27/6/2017 0:00;VP Informe;WEB;22
6551936;28/6/2017 0:00;VP Informe;WEB;70
6552114;28/6/2017 0:00;VP Informe;WEB;70
6421232;28/6/2017 0:00;Bono;WEB;500
6341956;28/6/2017 0:00;VP Informe;WEB;50
6542940;28/6/2017 0:00;VP Informe;WEB;70
6517674;28/6/2017 0:00;VP Informe;WEB;22
6587221;20/7/2017 0:00;VP Informe;WEB;22
6591166;21/7/2017 0:00;Bono;CALLCENTER;500
6592490;21/7/2017 0:00;Plan;CALLCENTER;414
6593752;22/7/2017 0:00;VP Informe;WEB;22
6613316;6/8/2017 0:00;VP Informe;WEB;22
6613355;6/8/2017 0:00;VP Informe;WEB;22
6612408;8/8/2017 0:00;VP Informe;CALLCENTER;70
6614252;8/8/2017 0:00;VP Informe;CALLCENTER;50
6516923;6/6/2017 0:00;VP Informe;WEB;15
6517292;6/6/2017 0:00;VP Informe;WEB;22
6517674;6/6/2017 0:00;VP Informe;WEB;22
6517674;6/6/2017 0:00;VP Informe;WEB;22
6518189;7/6/2017 0:00;VP Informe;WEB;22
6519033;7/6/2017 0:00;VP Informe;WEB;22
6518636;7/6/2017 0:00;VP Informe;CALLCENTER;50
6555092;29/6/2017 0:00;VP Informe;WEB;22
6555730;29/6/2017 0:00;Plan;WEB;414
6555754;29/6/2017 0:00;VP Informe;WEB;22
6593819;22/7/2017 0:00;VP Informe;WEB;70
6593819;22/7/2017 0:00;VP Informe;WEB;50
6593819;22/7/2017 0:00;VP Informe;WEB;50
6593752;22/7/2017 0:00;VP Informe;WEB;22
6590741;24/7/2017 0:00;Bono;WEB;200
6594946;24/7/2017 0:00;VP Informe;WEB;22
6594969;24/7/2017 0:00;VP Informe;WEB;15
6595167;24/7/2017 0:00;VP Informe;WEB;50
6326580;8/8/2017 0:00;VP Informe;WEB;35
6461327;8/8/2017 0:00;Bono;CALLCENTER;100
6614685;8/8/2017 0:00;VP Informe;WEB;22
6614789;8/8/2017 0:00;VP Informe;WEB;22
6493362;9/8/2017 0:00;Bono;CALLCENTER;200
6518162;7/6/2017 0:00;VP Informe;WEB;35
6471833;8/6/2017 0:00;VP Informe;WEB;50
6520525;8/6/2017 0:00;VP Informe;WEB;22
6520525;8/6/2017 0:00;VP Informe;WEB;70
6389279;8/6/2017 0:00;VP Informe;WEB;22
6521270;8/6/2017 0:00;VP Informe;WEB;22
6521390;8/6/2017 0:00;VP Informe;WEB;70
6538073;29/6/2017 0:00;VP Informe;WEB;15
6555898;29/6/2017 0:00;VP Informe;WEB;22
6556637;30/6/2017 0:00;VP Informe;WEB;22
6553532;30/6/2017 0:00;VP Informe;CALLCENTER;50
6557605;30/6/2017 0:00;VP Informe;WEB;22
6558036;1/7/2017 0:00;VP Informe;WEB;15
6595461;24/7/2017 0:00;VP Informe;WEB;22
6595953;24/7/2017 0:00;VP Informe;WEB;22
6595953;24/7/2017 0:00;VP Informe;WEB;22
6596387;24/7/2017 0:00;VP Informe;CALLCENTER;22
6596387;24/7/2017 0:00;VP Informe;CALLCENTER;22
6596387;24/7/2017 0:00;VP Informe;CALLCENTER;22
6596387;24/7/2017 0:00;VP Informe;CALLCENTER;22
6615414;9/8/2017 0:00;VP Informe;WEB;22
6615414;9/8/2017 0:00;VP Informe;WEB;22
6615414;9/8/2017 0:00;VP Informe;WEB;22
6616371;9/8/2017 0:00;Plan;CALLCENTER;252
6617144;10/8/2017 0:00;VP Informe;WEB;50
6617547;10/8/2017 0:00;VP Informe;CALLCENTER;50
6440593;8/6/2017 0:00;VP Informe;WEB;35
6394604;8/6/2017 0:00;VP Informe;WEB;22
6447354;9/6/2017 0:00;VP Informe;WEB;15
6524994;10/6/2017 0:00;VP Informe;WEB;22
6525603;11/6/2017 0:00;VP Informe;WEB;22
6525603;11/6/2017 0:00;VP Informe;WEB;22
6558754;2/7/2017 0:00;VP Informe;WEB;15
6558990;2/7/2017 0:00;VP Informe;WEB;15
6348266;3/7/2017 0:00;VP Informe;WEB;22
6506775;3/7/2017 0:00;VP Informe;WEB;22
6561322;4/7/2017 0:00;VP Informe;WEB;15
6561374;4/7/2017 0:00;VP Informe;WEB;22
6561937;4/7/2017 0:00;VP Informe;WEB;15
6561937;4/7/2017 0:00;VP Informe;WEB;15
6513955;4/7/2017 0:00;VP Informe;WEB;15
6597507;25/7/2017 0:00;VP Informe;WEB;70
6597507;25/7/2017 0:00;VP Informe;WEB;70
6330010;25/7/2017 0:00;VP Informe;WEB;70
6597507;25/7/2017 0:00;VP Informe;WEB;70
6496366;25/7/2017 0:00;VP Informe;WEB;70
6389279;25/7/2017 0:00;VP Informe;WEB;22
6389279;25/7/2017 0:00;VP Informe;WEB;22
6598789;25/7/2017 0:00;VP Informe;WEB;22
6611136;10/8/2017 0:00;Plan;WEB;252
6617926;10/8/2017 0:00;VP Informe;WEB;15
6618053;11/8/2017 0:00;VP Informe;WEB;50
6618102;11/8/2017 0:00;VP Informe;WEB;22
6331352;11/8/2017 0:00;VP Informe;CALLCENTER;50
6611221;11/8/2017 0:00;VP Informe;WEB;22
6619860;13/8/2017 0:00;VP Informe;WEB;15
6614854;14/8/2017 0:00;VP Informe;WEB;22
6614854;14/8/2017 0:00;VP Informe;WEB;22
6614854;14/8/2017 0:00;VP Informe;WEB;22
6330010;12/6/2017 0:00;VP Informe;CALLCENTER;50
6331205;12/6/2017 0:00;VP Informe;CALLCENTER;70
6341956;12/6/2017 0:00;VP Informe;WEB;50
6428886;12/6/2017 0:00;VP Informe;WEB;50
6528336;12/6/2017 0:00;VP Informe;WEB;35
6562408;5/7/2017 0:00;Bono;WEB;100
6467589;5/7/2017 0:00;Bono;CALLCENTER;500
6562707;5/7/2017 0:00;VP Informe;WEB;50
6562799;5/7/2017 0:00;VP Informe;WEB;35
6563337;5/7/2017 0:00;VP Informe;WEB;15
6546442;5/7/2017 0:00;VP Informe;CALLCENTER;50
6563840;5/7/2017 0:00;VP Informe;WEB;15
6598434;25/7/2017 0:00;VP Informe;WEB;15
6599217;25/7/2017 0:00;VP Informe;WEB;15
6599217;25/7/2017 0:00;VP Informe;WEB;15
6534877;25/7/2017 0:00;VP Informe;WEB;22
6589571;26/7/2017 0:00;VP Informe;WEB;22
6614854;14/8/2017 0:00;VP Informe;WEB;22
6614854;14/8/2017 0:00;VP Informe;WEB;22
6614854;14/8/2017 0:00;VP Informe;WEB;22
6620662;14/8/2017 0:00;VP Informe;WEB;35
6620703;14/8/2017 0:00;Plan;CALLCENTER;414
6621304;14/8/2017 0:00;VP Informe;WEB;15
6621943;15/8/2017 0:00;VP Informe;WEB;22
6622242;15/8/2017 0:00;VP Informe;WEB;22
6528706;13/6/2017 0:00;VP Informe;WEB;50
6529175;13/6/2017 0:00;VP Informe;WEB;22
6471833;13/6/2017 0:00;VP Informe;WEB;15
6471833;13/6/2017 0:00;VP Informe;WEB;15
6471833;13/6/2017 0:00;VP Informe;WEB;15
6529908;13/6/2017 0:00;VP Informe;WEB;50
6529900;13/6/2017 0:00;VP Informe;WEB;22
6529908;13/6/2017 0:00;VP Informe;WEB;50
6530408;13/6/2017 0:00;VP Informe;WEB;15
6530711;14/6/2017 0:00;VP Informe;WEB;22
6530918;14/6/2017 0:00;VP Informe;WEB;15
6563840;5/7/2017 0:00;VP Informe;WEB;50
6561862;5/7/2017 0:00;VP Informe;WEB;15
6565216;6/7/2017 0:00;VP Informe;WEB;22
6565496;6/7/2017 0:00;VP Informe;WEB;50
6389279;6/7/2017 0:00;VP Informe;WEB;22
6542170;6/7/2017 0:00;VP Informe;WEB;22
6480103;6/7/2017 0:00;Bono;CALLCENTER;876
6600444;26/7/2017 0:00;VP Informe;WEB;15
6600576;26/7/2017 0:00;VP Informe;WEB;35
6600576;26/7/2017 0:00;VP Informe;WEB;35
6600526;26/7/2017 0:00;VP Informe;CALLCENTER;50
6622536;15/8/2017 0:00;VP Informe;WEB;22
6622633;15/8/2017 0:00;VP Informe;WEB;15
6342412;15/8/2017 0:00;Plan;CALLCENTER;414
6598057;15/8/2017 0:00;VP Informe;WEB;35
6608525;15/8/2017 0:00;VP Informe;WEB;35
6608525;15/8/2017 0:00;Bono;WEB;100
6600139;16/8/2017 0:00;VP Informe;WEB;22
6618053;16/8/2017 0:00;VP Informe;WEB;35
6623558;16/8/2017 0:00;VP Informe;WEB;22
6531017;14/6/2017 0:00;VP Informe;WEB;22
6531017;14/6/2017 0:00;VP Informe;WEB;35
6531230;14/6/2017 0:00;VP Informe;WEB;22
6531230;14/6/2017 0:00;VP Informe;WEB;22
6530711;14/6/2017 0:00;VP Informe;WEB;22
6530711;14/6/2017 0:00;VP Informe;WEB;15
6530711;14/6/2017 0:00;VP Informe;WEB;22
6531230;14/6/2017 0:00;VP Informe;WEB;22
6531230;14/6/2017 0:00;VP Informe;WEB;22
6531445;14/6/2017 0:00;Plan;CALLCENTER;414
6531910;14/6/2017 0:00;VP Informe;WEB;35
6565944;6/7/2017 0:00;VP Informe;WEB;22
6566190;6/7/2017 0:00;VP Informe;WEB;15
6565951;6/7/2017 0:00;VP Informe;WEB;22
6461327;7/7/2017 0:00;VP Informe;WEB;15
6461327;7/7/2017 0:00;VP Informe;WEB;22
6461327;7/7/2017 0:00;VP Informe;WEB;50
6389279;7/7/2017 0:00;VP Informe;WEB;22
6566815;7/7/2017 0:00;VP Informe;WEB;70
6565568;7/7/2017 0:00;VP Informe;WEB;22
6602006;26/7/2017 0:00;VP Informe;WEB;22
6561862;26/7/2017 0:00;VP Informe;WEB;15
6602185;26/7/2017 0:00;VP Informe;WEB;15
6561862;26/7/2017 0:00;VP Informe;WEB;15
6600978;27/7/2017 0:00;VP Informe;CALLCENTER;50
6389279;27/7/2017 0:00;VP Informe;WEB;22
6598434;27/7/2017 0:00;VP Informe;WEB;50
6461327;27/7/2017 0:00;Bono;CALLCENTER;200
6623713;16/8/2017 0:00;VP Informe;WEB;15
6623710;16/8/2017 0:00;VP Informe;WEB;22
6623843;16/8/2017 0:00;VP Informe;WEB;22
6623987;16/8/2017 0:00;VP Informe;WEB;22
6565568;16/8/2017 0:00;VP Informe;WEB;22
6624506;16/8/2017 0:00;VP Informe;WEB;35
6624506;16/8/2017 0:00;VP Informe;WEB;15
6477629;14/6/2017 0:00;VP Informe;WEB;35
6532304;14/6/2017 0:00;VP Informe;WEB;22
6532559;14/6/2017 0:00;VP Informe;WEB;15
6532552;14/6/2017 0:00;Bono;CALLCENTER;400
6389279;14/6/2017 0:00;VP Informe;WEB;22
6565568;7/7/2017 0:00;VP Informe;WEB;22
6565568;7/7/2017 0:00;VP Informe;WEB;22
6565568;7/7/2017 0:00;VP Informe;WEB;22
6568202;7/7/2017 0:00;VP Informe;WEB;35
6568202;7/7/2017 0:00;VP Informe;WEB;22
6569375;8/7/2017 0:00;VP Informe;WEB;22
6569447;9/7/2017 0:00;VP Informe;WEB;15
6569447;9/7/2017 0:00;VP Informe;WEB;22
6569562;9/7/2017 0:00;VP Informe;WEB;15
6559387;9/7/2017 0:00;VP Informe;WEB;35
6570075;10/7/2017 0:00;VP Informe;WEB;22
6389279;10/7/2017 0:00;VP Informe;WEB;22
6603478;27/7/2017 0:00;VP Informe;WEB;22
6603478;27/7/2017 0:00;VP Informe;WEB;22
6603478;27/7/2017 0:00;VP Informe;WEB;22
6582641;27/7/2017 0:00;VP Informe;CALLCENTER;22
6506168;27/7/2017 0:00;VP Informe;WEB;22
6604098;27/7/2017 0:00;VP Informe;WEB;22
6604215;27/7/2017 0:00;VP Informe;WEB;35
6437215;27/7/2017 0:00;VP Informe;WEB;50
6604776;28/7/2017 0:00;VP Informe;WEB;15
6626422;18/8/2017 0:00;VP Informe;WEB;9
6626422;18/8/2017 0:00;VP Informe;WEB;22
6427604;18/8/2017 0:00;VP Informe;WEB;22
6626512;18/8/2017 0:00;VP Informe;WEB;50
6627329;18/8/2017 0:00;VP Informe;CALLCENTER;50
6342569;18/8/2017 0:00;VP Informe;CALLCENTER;70
6627433;18/8/2017 0:00;VP Informe;WEB;50
6628677;19/8/2017 0:00;VP Informe;WEB;15
6362894;20/8/2017 0:00;VP Informe;WEB;22
6415138;14/6/2017 0:00;VP Informe;WEB;35
6520525;15/6/2017 0:00;VP Informe;WEB;22
6497379;15/6/2017 0:00;VP Informe;WEB;22
6497379;15/6/2017 0:00;VP Informe;WEB;35
6497379;15/6/2017 0:00;VP Informe;WEB;35
6497379;15/6/2017 0:00;VP Informe;WEB;35
6497379;15/6/2017 0:00;VP Informe;WEB;35
6497379;15/6/2017 0:00;VP Informe;WEB;35
6534502;15/6/2017 0:00;VP Informe;WEB;22
6570340;10/7/2017 0:00;VP Informe;WEB;50
6565568;10/7/2017 0:00;VP Informe;WEB;22
6351141;10/7/2017 0:00;VP Informe;WEB;35
6337043;10/7/2017 0:00;VP Informe;WEB;50
6568848;10/7/2017 0:00;VP Informe;WEB;22
6570881;10/7/2017 0:00;VP Informe;WEB;15
6570775;10/7/2017 0:00;VP Informe;WEB;22
6337043;10/7/2017 0:00;VP Informe;WEB;50
6516684;28/7/2017 0:00;VP Informe;CALLCENTER;50
6565216;28/7/2017 0:00;VP Informe;WEB;9
6605023;28/7/2017 0:00;VP Informe;WEB;22
6628865;20/8/2017 0:00;VP Informe;WEB;35
6629629;20/8/2017 0:00;VP Informe;WEB;22
6629766;21/8/2017 0:00;VP Informe;WEB;22
6630926;22/8/2017 0:00;VP Informe;WEB;22
6579289;22/8/2017 0:00;VP Informe;WEB;22
6631644;22/8/2017 0:00;VP Informe;WEB;22
6534877;15/6/2017 0:00;VP Informe;WEB;22
6534877;15/6/2017 0:00;VP Informe;WEB;22
6534299;15/6/2017 0:00;Bono;WEB;100
6529908;16/6/2017 0:00;VP Informe;WEB;50
6535617;16/6/2017 0:00;VP Informe;WEB;22
6529908;16/6/2017 0:00;VP Informe;WEB;50
6536199;16/6/2017 0:00;VP Informe;CALLCENTER;22
6529039;16/6/2017 0:00;VP Informe;CALLCENTER;50
6571118;10/7/2017 0:00;VP Informe;WEB;15
6429085;10/7/2017 0:00;VP Informe;WEB;22
6571489;10/7/2017 0:00;VP Informe;WEB;22
6572788;11/7/2017 0:00;VP Informe;WEB;70
6572851;11/7/2017 0:00;Plan;CALLCENTER;414
6340362;11/7/2017 0:00;Bono;WEB;100
6574412;11/7/2017 0:00;VP Informe;WEB;15
6604137;28/7/2017 0:00;VP Informe;WEB;22
6341252;31/7/2017 0:00;VP Informe;WEB;15
6341252;31/7/2017 0:00;VP Informe;WEB;15
6341252;31/7/2017 0:00;VP Informe;WEB;15
6341252;31/7/2017 0:00;VP Informe;WEB;15
6606979;31/7/2017 0:00;VP Informe;WEB;15
6606960;31/7/2017 0:00;VP Informe;WEB;50
6497468;22/8/2017 0:00;VP Informe;WEB;15
6497468;22/8/2017 0:00;VP Informe;WEB;15
6497468;22/8/2017 0:00;VP Informe;WEB;15
6497468;22/8/2017 0:00;VP Informe;WEB;15
6497468;22/8/2017 0:00;VP Informe;WEB;15
6497468;22/8/2017 0:00;VP Informe;WEB;15
6631032;22/8/2017 0:00;VP Informe;WEB;22
6632034;22/8/2017 0:00;VP Informe;WEB;22
6632034;22/8/2017 0:00;VP Informe;WEB;22
6632034;22/8/2017 0:00;VP Informe;WEB;22
6632230;22/8/2017 0:00;VP Informe;WEB;15
6632230;22/8/2017 0:00;VP Informe;WEB;22
6632230;22/8/2017 0:00;VP Informe;WEB;35
6632230;22/8/2017 0:00;VP Informe;WEB;70
6629853;22/8/2017 0:00;VP Informe;WEB;50
6537193;17/6/2017 0:00;VP Informe;WEB;22
6537521;18/6/2017 0:00;VP Informe;WEB;22
6537521;18/6/2017 0:00;Bono;WEB;100
6537730;19/6/2017 0:00;VP Informe;WEB;15
6538241;19/6/2017 0:00;VP Informe;WEB;22
6535985;19/6/2017 0:00;VP Informe;WEB;15
6538488;19/6/2017 0:00;VP Informe;WEB;35
6575566;12/7/2017 0:00;VP Informe;WEB;15
6337043;12/7/2017 0:00;VP Informe;WEB;22
6337043;12/7/2017 0:00;VP Informe;WEB;50
6571241;12/7/2017 0:00;VP Informe;WEB;22
6575509;12/7/2017 0:00;VP Informe;WEB;15
6389279;12/7/2017 0:00;VP Informe;WEB;22
6389279;12/7/2017 0:00;VP Informe;WEB;15
6389279;12/7/2017 0:00;VP Informe;WEB;15
6494534;31/7/2017 0:00;VP Informe;CALLCENTER;50
6629629;22/8/2017 0:00;VP Informe;WEB;50
6633452;23/8/2017 0:00;VP Informe;CALLCENTER;22
6634258;23/8/2017 0:00;VP Informe;WEB;22
6629963;23/8/2017 0:00;VP Informe;WEB;22
6635450;23/8/2017 0:00;VP Informe;WEB;22
6538926;20/6/2017 0:00;VP Informe;WEB;50
6389279;20/6/2017 0:00;VP Informe;WEB;22
6529908;20/6/2017 0:00;VP Informe;WEB;50
6529908;20/6/2017 0:00;VP Informe;WEB;50
6440593;20/6/2017 0:00;VP Informe;WEB;35
6389279;20/6/2017 0:00;VP Informe;WEB;22
6541098;20/6/2017 0:00;VP Informe;WEB;22
6561862;12/7/2017 0:00;VP Informe;WEB;15
6577300;12/7/2017 0:00;VP Informe;WEB;15
6561862;12/7/2017 0:00;VP Informe;WEB;15
6561862;12/7/2017 0:00;VP Informe;WEB;15
6561862;12/7/2017 0:00;VP Informe;WEB;15
6400581;13/7/2017 0:00;VP Informe;WEB;15
6608882;1/8/2017 0:00;VP Informe;WEB;22
6609220;2/8/2017 0:00;VP Informe;WEB;22
6609289;2/8/2017 0:00;Bono;WEB;200
6635585;23/8/2017 0:00;VP Informe;WEB;15
6633107;23/8/2017 0:00;VP Informe;WEB;22
6636362;24/8/2017 0:00;VP Informe;WEB;50
6635887;24/8/2017 0:00;VP Informe;WEB;50
6636907;24/8/2017 0:00;VP Informe;WEB;22
6439938;24/8/2017 0:00;VP Informe;WEB;50
6637416;24/8/2017 0:00;VP Informe;WEB;22
6637753;24/8/2017 0:00;VP Informe;WEB;22
6542170;24/8/2017 0:00;VP Informe;CALLCENTER;35
6638491;24/8/2017 0:00;VP Informe;WEB;22
6541380;21/6/2017 0:00;VP Informe;WEB;22
6542170;21/6/2017 0:00;VP Informe;WEB;22
6529908;21/6/2017 0:00;VP Informe;WEB;50
6529908;21/6/2017 0:00;VP Informe;WEB;50
6542545;21/6/2017 0:00;VP Informe;CALLCENTER;22
6543355;22/6/2017 0:00;VP Informe;WEB;22
6364852;22/6/2017 0:00;VP Informe;WEB;50
6529908;13/7/2017 0:00;VP Informe;WEB;50
6581281;14/7/2017 0:00;VP Informe;WEB;22
6577525;15/7/2017 0:00;VP Informe;WEB;35
6583444;17/7/2017 0:00;VP Informe;WEB;22
6516684;2/8/2017 0:00;Bono;CALLCENTER;100
6474986;2/8/2017 0:00;VP Informe;WEB;50
6639157;25/8/2017 0:00;VP Informe;WEB;22
6628677;25/8/2017 0:00;VP Informe;WEB;15
6639193;25/8/2017 0:00;Plan;CALLCENTER;330
6584700;25/8/2017 0:00;VP Informe;WEB;50
6641640;26/8/2017 0:00;VP Informe;WEB;22
6358452;26/8/2017 0:00;VP Informe;WEB;70
6641889;27/8/2017 0:00;VP Informe;WEB;22
6629853;28/8/2017 0:00;Bono;CALLCENTER;200
6544790;22/6/2017 0:00;VP Informe;WEB;22
6542018;22/6/2017 0:00;VP Informe;WEB;22
6545336;22/6/2017 0:00;VP Informe;WEB;70
6545402;22/6/2017 0:00;VP Informe;WEB;70
6341252;23/6/2017 0:00;VP Informe;WEB;15
6542018;23/6/2017 0:00;Bono;WEB;100
6493172;23/6/2017 0:00;VP Informe;WEB;50
6410218;23/6/2017 0:00;VP Informe;WEB;35
6542018;23/6/2017 0:00;VP Informe;WEB;15
6542018;23/6/2017 0:00;VP Informe;WEB;22
6583548;17/7/2017 0:00;VP Informe;WEB;15
6583698;17/7/2017 0:00;VP Informe;WEB;15
6584265;17/7/2017 0:00;VP Informe;WEB;22
6583698;17/7/2017 0:00;VP Informe;WEB;22
6584265;17/7/2017 0:00;VP Informe;WEB;22
6584265;17/7/2017 0:00;VP Informe;WEB;22
6610041;2/8/2017 0:00;VP Informe;WEB;22
6601209;3/8/2017 0:00;VP Informe;WEB;22
6610954;3/8/2017 0:00;VP Informe;WEB;15
6610954;3/8/2017 0:00;VP Informe;WEB;15
6610954;3/8/2017 0:00;VP Informe;WEB;15
6611004;28/8/2017 0:00;VP Informe;WEB;50
6643909;28/8/2017 0:00;VP Informe;WEB;15
6644073;28/8/2017 0:00;Bono;CALLCENTER;500
6643909;28/8/2017 0:00;VP Informe;WEB;15
6644238;28/8/2017 0:00;VP Informe;WEB;22
6644280;28/8/2017 0:00;VP Informe;WEB;50
6532195;23/6/2017 0:00;Plan;CALLCENTER;345
6546819;23/6/2017 0:00;VP Informe;WEB;50
6547097;23/6/2017 0:00;VP Informe;WEB;22
6547132;24/6/2017 0:00;VP Informe;WEB;22
6547132;24/6/2017 0:00;VP Informe;WEB;22
6547132;24/6/2017 0:00;VP Informe;WEB;22
6547132;24/6/2017 0:00;VP Informe;WEB;22
6548118;24/6/2017 0:00;VP Informe;WEB;50
6548748;25/6/2017 0:00;VP Informe;WEB;15
6549042;26/6/2017 0:00;VP Informe;WEB;50
6548824;26/6/2017 0:00;VP Informe;WEB;22
6581125;18/7/2017 0:00;VP Informe;WEB;35
6587795;18/7/2017 0:00;VP Informe;WEB;35
6588019;18/7/2017 0:00;VP Informe;WEB;15
6548389;19/7/2017 0:00;VP Informe;WEB;50
