ID;FECHA_REGISTRO;CANAL_REGISTRO;FECHA_CLIENTE;CLIENTEPORCAMPA•AEMAIL;FORMAJURIDICA;SECTOR;DESC_SECTOR;ESTADO;DEPARTAMENTO;TAMA•O;ANTIGUEDAD;DIASCLIENTE;CONSUMOSTOTAL;EMPRESASUNICAS_CONSULT;NUM_COMPRAS;IMPORTE_COMPRAS
6309127;2/1/2017 17:35;WEB;2/1/2017 17:35;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;22;3;11;255
6309222;3/1/2017 4:07;Directorios;19/7/2019 16:17;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;928;9;5;6;150
6309425;3/1/2017 11:14;WEB;3/1/2017 11:24;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
6309651;3/1/2017 14:13;Directorios;25/12/2017 22:51;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;356;1;1;1;22
6310621;4/1/2017 16:45;WEB;4/1/2017 17:00;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;META;PEQUE•A;De 5 a 10 A§os;0;1;1;1;50
6310811;4/1/2017 21:48;SEM;4/1/2017 21:54;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
6311754;5/1/2017 22:55;Directorios;1/4/2019 14:21;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;ATLANTICO;PEQUE•A;De 5 a 10 A§os;816;4;2;3;170
6312442;6/1/2017 18:59;WEB;7/1/2017 14:04;0;SOCIEDAD;P;EDUCACI‡N;EXTINGUIDA;ANTIOQUIA;MICRO;De 5 a 10 A§os;1;1;1;1;50
6311257;5/1/2017 12:21;WEB;5/1/2017 12:33;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;BOLIVAR;GRANDE;M†s de 10 A§os;0;10;2;3;357
6313388;10/1/2017 8:46;Directorios;5/2/2022 0:24;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;1852;10;4;5;430
6314201;10/1/2017 18:38;Directorios;7/3/2022 22:20;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;1882;1;1;2;80
6314629;11/1/2017 10:44;Directorios;2/12/2017 11:55;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;325;1;1;1;70
6314920;11/1/2017 14:13;Directorios;11/1/2017 14:18;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;MICRO;M†s de 10 A§os;0;2;2;1;22
6315699;12/1/2017 9:30;Directorios;12/1/2017 9:39;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;SANTANDER;PEQUE•A;M†s de 10 A§os;0;1;1;2;70
6318356;15/1/2017 20:52;WEB;15/1/2017 21:01;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;7;5;1;15
6318394;16/1/2017 4:44;Directorios;16/11/2017 16:52;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;305;13;4;10;283
6486814;20/5/2017 12:50;Directorios;20/5/2017 12:58;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
6469180;11/5/2017 10:19;Directorios;12/5/2017 15:52;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;1;2;2;2;44
6465256;9/5/2017 15:04;SEM;19/9/2018 14:02;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;BOGOTA;MEDIANA;M†s de 10 A§os;498;1;1;1;25
6469253;11/5/2017 10:46;Directorios;29/8/2019 9:02;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;840;1;1;1;15
6468162;10/5/2017 17:44;SEM;11/5/2017 11:31;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;1;2;2;2;44
6468195;10/5/2017 17:55;WEB;10/5/2017 17:55;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
6469727;11/5/2017 13:20;Directorios;11/5/2017 15:19;0;EMPRESARIO;C;INDUSTRIAS MANUFACTURERAS;INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;0;152;130;1;252
6494320;24/5/2017 11:07;Directorios;24/5/2017 11:15;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
6472561;12/5/2017 16:23;Directorios;29/9/2017 16:06;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;140;1;1;1;200
6472771;12/5/2017 17:54;Directorios;12/5/2017 18:27;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
6472832;12/5/2017 18:38;Directorios;12/5/2017 18:47;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;1;3;62
6472854;12/5/2017 18:59;Directorios;16/11/2022 15:48;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;2014;2;2;2;30
6494117;24/5/2017 10:27;Directorios;24/5/2017 15:21;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;VALLE;MEDIANA;M†s de 10 A§os;0;2001;1693;1;252
6495799;24/5/2017 18:25;WEB;24/5/2017 18:30;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
6494511;24/5/2017 11:55;WEB;24/5/2017 11:55;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;7;2;4;67
6450395;2/5/2017 6:17;Directorios;28/10/2019 18:25;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;910;1;1;1;15
6497823;25/5/2017 16:04;WEB;30/5/2017 16:30;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;5;5;3;1;15
6497734;25/5/2017 15:39;SEM;25/5/2017 15:52;0;SOCIEDAD;F;CONSTRUCCI‡N;ACTIVA;ATLANTICO;PEQUE•A;M†s de 10 A§os;0;5;2;2;57
6497140;25/5/2017 12:03;WEB;6/4/2021 12:10;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;1412;2;2;2;30
6474986;15/5/2017 8:52;SEM;15/5/2017 9:28;0;SOCIEDAD;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;ACTIVA;ANTIOQUIA;MEDIANA;M†s de 10 A§os;0;59;17;8;1065
6455742;4/5/2017 10:54;Directorios;3/10/2017 11:47;0;SOCIEDAD EXTRANJERA;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;152;1;1;2;75
6454339;3/5/2017 16:05;Directorios;3/5/2017 16:41;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;1;1;22
6475998;15/5/2017 14:42;WEB;15/5/2017 14:47;0;EMPRESARIO;C;INDUSTRIAS MANUFACTURERAS;INACTIVA;ANTIOQUIA;MICRO;M†s de 10 A§os;0;3;3;3;45
6454795;3/5/2017 19:17;Directorios;8/5/2017 11:31;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;5;1;1;1;50
6477700;16/5/2017 10:23;Directorios;16/5/2017 10:27;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;CUNDINAMARCA;PEQUE•A;M†s de 10 A§os;0;1;1;1;15
6458734;5/5/2017 14:52;Directorios;10/5/2017 10:54;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;5;1;1;2;75
6458773;5/5/2017 15:09;Directorios;5/5/2017 15:21;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;20;12;1;15
6455991;4/5/2017 12:03;WEB;4/5/2017 12:03;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
6456011;4/5/2017 12:10;SEM;4/5/2017 12:11;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;4;2;3;52
6458815;5/5/2017 15:23;Directorios;12/4/2019 11:29;0;SOCIEDAD;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;ACTIVA;SAN ANDRES;MICRO;M†s de 10 A§os;707;1;1;1;35
6457420;4/5/2017 23:42;WEB;12/1/2021 20:01;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;ANTIOQUIA;MICRO;De 5 a 10 A§os;1349;1;1;1;25
6480429;17/5/2017 11:51;WEB;24/8/2019 10:55;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;829;1;1;1;15
6479059;16/5/2017 17:50;WEB;16/5/2017 18:55;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;3;2;2;55
6480867;17/5/2017 14:25;WEB;19/5/2017 13:58;0;EMPRESARIO;I;ALOJAMIENTO Y SERVICIOS DE COMIDA;ACTIVA;BOGOTA;MICRO;M†s de 10 A§os;2;1;1;1;22
6460329;6/5/2017 20:33;SEM;6/5/2017 20:42;0;EMPRESARIO;I;ALOJAMIENTO Y SERVICIOS DE COMIDA;ACTIVA;CORDOBA;MICRO;De 3 a 5 A§os;0;1;1;1;15
6482022;18/5/2017 0:37;Directorios;25/5/2017 19:00;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;8;5;3;1;22
6479628;17/5/2017 7:38;WEB;17/5/2017 7:38;0;EMPRESARIO;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;CUNDINAMARCA;MICRO;De 3 a 5 A§os;0;5;1;2;44
6460762;7/5/2017 13:49;Directorios;23/10/2017 18:12;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;169;2;1;1;22
6416805;8/4/2017 13:33;SEM;8/4/2017 13:39;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
6417005;8/4/2017 18:47;Directorios;8/4/2017 19:26;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;34;10;3;317
6415594;7/4/2017 12:45;Directorios;10/5/2019 9:34;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;763;1;1;1;40
6420158;11/4/2017 12:15;Directorios;14/9/2017 12:40;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;156;1;1;1;15
6447942;28/4/2017 19:46;Directorios;8/5/2017 15:35;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;10;1;1;1;50
6421184;12/4/2017 8:31;Directorios;12/4/2017 8:52;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;1;1;70
6421232;12/4/2017 9:01;WEB;12/4/2017 9:01;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOLIVAR;MICRO;De 5 a 10 A§os;0;214;102;16;3109
6421480;12/4/2017 11:01;Directorios;8/5/2017 12:02;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;26;1;1;1;35
6420418;11/4/2017 14:49;Directorios;4/2/2020 15:05;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;1029;4;2;3;115
6422799;14/4/2017 7:07;WEB;24/4/2017 6:32;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;INACTIVA;ANTIOQUIA;MICRO;De 5 a 10 A§os;10;9;5;8;464
6422812;14/4/2017 8:41;Directorios;25/9/2017 7:41;0;ESAL;P;EDUCACI‡N;ACTIVA;ANTIOQUIA;GRANDE;M†s de 10 A§os;164;1;1;1;200
6421791;12/4/2017 14:17;Directorios;12/4/2017 14:20;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;25;4;4;105
6426752;17/4/2017 22:21;Directorios;4/5/2018 14:10;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;382;4;1;5;150
6446621;28/4/2017 8:45;WEB;29/4/2017 12:20;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;1;2;1;1;22
6424562;17/4/2017 7:53;Directorios;17/4/2017 8:04;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;0;1;1;1;15
6423316;15/4/2017 10:00;WEB;19/4/2017 10:40;0;EMPRESARIO;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;VALLE;MICRO;De 18 Meses a 3 A§os;4;31;17;1;100
6429855;19/4/2017 11:30;Directorios;17/1/2018 17:12;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;273;1;1;1;40
6425376;17/4/2017 12:15;WEB;17/4/2017 12:24;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;7;3;2;30
6402568;30/3/2017 9:12;Directorios;31/8/2019 13:19;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;884;1;1;1;15
6402703;30/3/2017 10:13;SEM;31/3/2017 16:52;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;1;1;1;1;22
6405050;31/3/2017 14:47;Directorios;5/4/2017 16:24;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;5;2;2;2;30
6404138;31/3/2017 0:58;WEB;14/4/2017 13:57;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;15;2;2;2;44
6404223;31/3/2017 8:05;SEM;31/3/2017 10:20;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;ANTIOQUIA;PEQUE•A;M†s de 10 A§os;0;4;2;2;37
6432777;20/4/2017 15:43;Directorios;23/5/2017 10:49;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;33;1;1;2;47
6433011;20/4/2017 16:58;WEB;20/4/2017 17:03;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;0;1;1;1;22
6434290;21/4/2017 11:33;WEB;21/4/2017 11:41;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
6406805;2/4/2017 20:27;WEB;31/10/2017 11:26;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;212;5;1;2;115
6407156;3/4/2017 9:32;WEB;18/4/2017 16:51;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;GRANDE;M†s de 10 A§os;15;5;3;4;175
6409843;4/4/2017 15:05;WEB;4/4/2017 15:05;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
6409849;4/4/2017 15:09;WEB;2/6/2017 8:42;1;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;ANTIOQUIA;MEDIANA;De 5 a 10 A§os;59;2;1;3;55
6437215;24/4/2017 6:07;WEB;27/7/2017 17:53;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;94;1;1;1;50
6411339;5/4/2017 11:17;Directorios;26/4/2017 23:14;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;21;1;1;1;22
6410050;4/4/2017 16:19;Directorios;9/10/2017 19:47;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;188;2;1;2;72
6412576;5/4/2017 20:20;Directorios;8/4/2017 10:18;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;3;1;1;1;35
6439938;25/4/2017 9:42;Directorios;24/8/2017 12:18;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;121;1;1;1;50
6441419;25/4/2017 17:15;Directorios;25/4/2017 19:42;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;7;3;2;57
6440593;25/4/2017 12:40;WEB;15/5/2017 9:45;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;20;82;37;8;777
6442123;26/4/2017 8:31;Directorios;26/4/2017 11:39;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;QUINDIO;MICRO;De 5 a 10 A§os;0;343;306;4;392
6414264;6/4/2017 16:33;Directorios;15/9/2020 9:14;1;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;ATLANTICO;MICRO;M†s de 10 A§os;1258;1;1;2;49
6414304;6/4/2017 16:50;WEB;6/4/2017 17:29;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
6414413;6/4/2017 17:44;Directorios;13/12/2021 23:26;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;1712;15;8;5;300
6443044;26/4/2017 13:27;Directorios;3/5/2017 10:09;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;7;2;1;2;44
6443050;26/4/2017 13:30;WEB;26/4/2017 13:30;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;11;5;3;229
6443079;26/4/2017 13:44;Directorios;26/4/2017 14:00;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;70
6443409;26/4/2017 15:41;WEB;28/4/2017 14:03;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;ANTIOQUIA;PEQUE•A;M†s de 10 A§os;2;64;13;14;680
6443446;26/4/2017 15:51;Directorios;2/12/2017 14:24;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;220;1;1;1;9
6445192;27/4/2017 12:36;Directorios;19/5/2017 12:22;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;22;1;1;1;22
6443842;26/4/2017 18:13;Directorios;10/5/2017 9:48;0;EMPRESARIO;I;ALOJAMIENTO Y SERVICIOS DE COMIDA;ACTIVA;ANTIOQUIA;MICRO;M†s de 10 A§os;14;1;1;1;18
6447354;28/4/2017 13:15;WEB;9/6/2017 12:26;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;42;1;1;1;15
6468520;10/5/2017 21:26;Directorios;14/2/2018 17:40;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;280;1;1;1;15
6467551;10/5/2017 14:33;Directorios;10/5/2017 14:37;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;3;210
6461722;8/5/2017 10:00;Directorios;12/12/2017 9:22;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;218;5;2;1;22
6446777;28/4/2017 10:02;Directorios;28/4/2017 10:08;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;70
6448568;29/4/2017 14:03;Directorios;28/6/2019 14:06;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;790;17;10;4;150
6447307;28/4/2017 12:54;SEM;28/4/2017 13:07;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;200
6470121;11/5/2017 15:24;Directorios;11/5/2017 15:38;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;4;3;2;105
6425865;17/4/2017 15:18;Directorios;3/5/2017 15:05;1;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;ANTIOQUIA;PEQUE•A;M†s de 10 A§os;16;2;1;3;36
6448697;29/4/2017 17:20;SEM;29/4/2017 17:26;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;25;10;3;194
6471833;12/5/2017 11:38;SEM;12/5/2017 11:48;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;ANTIOQUIA;GRANDE;M†s de 10 A§os;0;90;40;18;340
6427462;18/4/2017 10:36;Directorios;18/4/2017 11:07;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;5;3;2;44
6428886;18/4/2017 19:36;Directorios;18/4/2017 19:43;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;12;2;11;447
6427604;18/4/2017 11:12;Directorios;18/8/2017 8:48;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;122;4;1;2;37
6427726;18/4/2017 11:48;Directorios;18/4/2017 14:33;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
6429085;18/4/2017 22:09;WEB;18/4/2017 22:09;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;6;4;4;74
6430548;19/4/2017 15:50;Directorios;21/4/2017 19:06;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;2;1;1;1;22
6429308;19/4/2017 8:21;WEB;19/4/2017 9:52;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;INACTIVA;BOGOTA;MICRO;De 5 a 10 A§os;0;7;2;1;50
6452253;2/5/2017 18:28;Directorios;10/6/2022 6:23;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;ANTIOQUIA;PEQUE•A;M†s de 10 A§os;1864;4;2;3;135
6452432;2/5/2017 20:36;SEM;18/3/2019 15:41;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;685;2;1;1;65
6430414;19/4/2017 15:02;WEB;19/4/2017 15:23;0;SOCIEDAD;H;TRANSPORTE Y ALMACENAMIENTO;ACTIVA;BOGOTA;PEQUE•A;De 5 a 10 A§os;0;10;3;1;500
6453426;3/5/2017 10:58;WEB;3/5/2017 10:58;1;SOCIEDAD;L;ACTIVIDADES INMOBILIARIAS;ACTIVA;BOGOTA;PEQUE•A;De 5 a 10 A§os;0;1;1;1;22
6455013;3/5/2017 21:40;WEB;29/4/2019 23:22;1;SOCIEDAD;F;CONSTRUCCI‡N;ACTIVA;BOGOTA;MICRO;De 5 a 10 A§os;726;3;1;2;24
6453719;3/5/2017 12:28;WEB;18/5/2017 13:29;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;15;1;1;1;50
6452570;2/5/2017 22:00;Directorios;22/5/2017 21:38;1;SOCIEDAD;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;ACTIVA;BOGOTA;MICRO;M†s de 10 A§os;20;8;1;2;31
6433373;20/4/2017 20:49;SEM;20/4/2017 21:08;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
6433408;20/4/2017 21:14;Directorios;23/5/2017 10:46;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;33;2;2;2;44
6453955;3/5/2017 14:13;Directorios;19/8/2018 9:30;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;473;12;5;5;185
6434896;21/4/2017 15:24;Directorios;21/4/2017 15:28;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;0;1;1;1;22
6435027;21/4/2017 16:12;WEB;21/4/2017 16:12;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
6435105;21/4/2017 16:37;Directorios;21/4/2017 16:54;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
6454089;3/5/2017 14:53;Directorios;3/5/2017 15:49;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;1;1;70
6459881;6/5/2017 12:17;SEM;22/5/2018 17:30;1;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;381;1;1;1;25
6461327;8/5/2017 4:20;WEB;9/5/2017 1:46;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;1;237;73;19;1318
6459948;6/5/2017 13:07;Directorios;21/6/2019 11:10;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;776;42;12;5;740
6455651;4/5/2017 10:32;WEB;4/5/2017 10:32;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;50
6463884;9/5/2017 7:54;Directorios;26/6/2021 16:11;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;1509;3;3;1;35
6462648;8/5/2017 14:33;WEB;8/5/2017 15:29;0;EMPRESARIO;I;ALOJAMIENTO Y SERVICIOS DE COMIDA;ACTIVA;QUINDIO;MICRO;De 5 a 10 A§os;0;4;2;1;35
6442298;26/4/2017 9:27;WEB;26/4/2017 9:27;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
6443770;26/4/2017 17:37;Directorios;26/4/2017 18:03;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;11;7;5;225
6391299;22/3/2017 14:55;Directorios;22/3/2019 17:51;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;730;1;1;1;15
6391531;22/3/2017 16:26;SEM;23/3/2017 9:16;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;ANTIOQUIA;PEQUE•A;De 5 a 10 A§os;1;10990;6021;7;1552
6391832;22/3/2017 19:22;Directorios;9/2/2018 8:23;0;EMPRESARIO;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS;INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;324;1;1;1;330
6392269;23/3/2017 9:25;SEM;10/11/2021 16:07;0;SOCIEDAD;H;TRANSPORTE Y ALMACENAMIENTO;ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;1693;7;5;3;75
6410796;5/4/2017 8:39;WEB;5/4/2017 8:43;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;ANTIOQUIA;MICRO;M†s de 10 A§os;0;4;4;1;210
6393009;23/3/2017 13:59;WEB;23/3/2017 14:07;1;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;ANTIOQUIA;MEDIANA;M†s de 10 A§os;0;4;1;5;227
6394623;24/3/2017 13:53;WEB;24/3/2017 13:53;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
6396091;26/3/2017 0:07;Directorios;6/5/2017 11:28;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;41;1;1;1;15
6420627;11/4/2017 16:29;WEB;11/4/2017 16:29;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;3;2;3;120
6420726;11/4/2017 17:20;Directorios;11/4/2017 17:27;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOGOTA;MEDIANA;M†s de 10 A§os;0;390;152;18;5892
6397241;27/3/2017 10:40;Directorios;24/4/2017 17:12;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;28;1;1;1;22
6396374;26/3/2017 15:34;WEB;26/3/2017 16:53;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;5;2;1;22
6396729;27/3/2017 4:19;WEB;27/3/2017 4:19;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
